[-0.01, 0.03, 0.89, 1.0, 0.06, 0.05, -0.02, -1.0]
[0.0, 0.02, 0.88, 1.0, 0.04, 0.06, -0.01, -1.0]
[0.01, 0.02, 0.87, 1.0, 0.01, 0.06, -0.01, -1.0]
[0.02, 0.01, 0.86, 1.0, -0.02, 0.07, 0.0, -1.0]
[0.02, 0.01, 0.85, 1.0, -0.05, 0.07, 0.01, -1.0]
[0.02, 0.02, 0.84, 0.99, -0.07, 0.08, 0.01, -1.0]
[0.02, 0.02, 0.83, 0.99, -0.1, 0.08, 0.01, -1.0]
[0.02, 0.02, 0.82, 0.99, -0.12, 0.09, 0.02, -1.0]
[0.02, 0.02, 0.81, 0.99, -0.14, 0.1, 0.02, 1.0]
[0.02, 0.02, 0.81, 0.98, -0.15, 0.11, 0.02, 1.0]
[0.02, 0.02, 0.81, 0.98, -0.16, 0.12, 0.02, 1.0]
[0.02, 0.02, 0.81, 0.98, -0.17, 0.13, 0.02, 1.0]
[0.02, 0.02, 0.82, 0.98, -0.18, 0.13, 0.02, 1.0]
[0.02, 0.03, 0.83, 0.97, -0.18, 0.14, 0.01, 1.0]
[0.02, 0.04, 0.85, 0.97, -0.19, 0.14, 0.01, 1.0]
[0.01, 0.04, 0.87, 0.97, -0.19, 0.13, 0.01, 1.0]
[-0.1, 0.0, 1.0, 1.0, 0.01, 0.06, 0.0, -1.0]
[-0.1, 0.0, 1.0, 1.0, 0.01, 0.05, 0.0, -1.0]
[-0.1, 0.0, 1.0, 1.0, 0.01, 0.04, -0.0, -1.0]
[-0.1, 0.0, 1.0, 1.0, 0.0, 0.04, -0.0, -1.0]
[-0.08, -0.0, 0.99, 1.0, 0.0, 0.03, 0.0, -1.0]
[-0.06, -0.01, 0.97, 1.0, 0.01, 0.02, 0.0, -1.0]
[-0.05, -0.01, 0.95, 1.0, 0.01, 0.01, 0.0, -1.0]
[-0.03, -0.01, 0.93, 1.0, 0.02, 0.01, 0.01, -1.0]
[-0.02, -0.01, 0.92, 1.0, 0.02, 0.01, 0.01, -1.0]
[-0.01, -0.02, 0.91, 1.0, 0.02, 0.01, 0.01, -1.0]
[0.0, -0.02, 0.89, 1.0, 0.02, 0.01, 0.01, -1.0]
[0.01, -0.02, 0.87, 1.0, 0.02, 0.01, 0.01, -1.0]
[0.01, -0.02, 0.85, 1.0, 0.02, 0.02, 0.01, -1.0]
[0.01, -0.02, 0.84, 1.0, 0.02, 0.02, 0.01, -1.0]
[0.0, -0.02, 0.82, 1.0, 0.02, 0.03, 0.0, -1.0]
[0.0, -0.02, 0.81, 1.0, 0.02, 0.04, -0.0, -1.0]
[0.0, -0.02, 0.81, 1.0, 0.02, 0.05, -0.01, 1.0]
[0.0, -0.02, 0.81, 1.0, 0.02, 0.06, -0.01, 1.0]
[0.0, -0.02, 0.82, 1.0, 0.02, 0.06, -0.01, 1.0]
[0.0, -0.02, 0.83, 1.0, 0.02, 0.06, -0.01, 1.0]
[0.0, -0.02, 0.85, 1.0, 0.02, 0.07, -0.01, 1.0]
[0.0, -0.03, 0.87, 1.0, 0.02, 0.07, -0.0, 1.0]
[-0.1, 0.01, 1.02, 1.0, 0.01, 0.08, -0.0, -1.0]
[-0.1, 0.01, 1.01, 1.0, 0.01, 0.06, -0.0, -1.0]
[-0.1, 0.01, 1.0, 1.0, 0.0, 0.05, -0.0, -1.0]
[-0.09, 0.01, 1.0, 1.0, -0.0, 0.04, -0.01, -1.0]
[-0.08, 0.01, 0.99, 1.0, -0.01, 0.03, -0.01, -1.0]
[-0.06, 0.02, 0.98, 1.0, -0.03, 0.03, -0.01, -1.0]
[-0.05, 0.02, 0.97, 1.0, -0.04, 0.02, -0.01, -1.0]
[-0.04, 0.02, 0.96, 1.0, -0.06, 0.02, -0.01, -1.0]
[-0.03, 0.01, 0.94, 1.0, -0.08, 0.01, -0.0, -1.0]
[-0.02, 0.01, 0.93, 1.0, -0.1, 0.01, 0.0, -1.0]
[-0.01, 0.01, 0.92, 0.99, -0.11, 0.02, 0.0, -1.0]
[-0.0, 0.0, 0.91, 0.99, -0.13, 0.02, -0.0, -1.0]
[0.01, 0.0, 0.9, 0.99, -0.14, 0.02, -0.0, -1.0]
[0.01, -0.0, 0.89, 0.99, -0.15, 0.03, 0.0, -1.0]
[0.02, -0.0, 0.88, 0.99, -0.16, 0.03, 0.0, -1.0]
[0.03, -0.01, 0.88, 0.99, -0.17, 0.04, 0.0, -1.0]
[0.03, -0.01, 0.87, 0.98, -0.17, 0.04, 0.0, -1.0]
[0.03, -0.01, 0.86, 0.98, -0.18, 0.05, 0.0, -1.0]
[0.03, -0.01, 0.85, 0.98, -0.19, 0.05, 0.0, -1.0]
[0.03, -0.01, 0.84, 0.98, -0.19, 0.05, 0.0, -1.0]
[0.03, -0.01, 0.83, 0.98, -0.2, 0.06, 0.0, -1.0]
[0.02, -0.01, 0.83, 0.98, -0.2, 0.07, 0.0, -1.0]
[0.02, -0.01, 0.82, 0.98, -0.2, 0.07, 0.0, 1.0]
[0.02, -0.0, 0.82, 0.98, -0.2, 0.08, -0.0, 1.0]
[0.02, -0.0, 0.81, 0.98, -0.21, 0.08, -0.01, 1.0]
[0.02, 0.0, 0.81, 0.97, -0.21, 0.08, -0.01, 1.0]
[0.02, 0.0, 0.82, 0.97, -0.21, 0.08, -0.01, 1.0]
[0.02, 0.0, 0.83, 0.97, -0.21, 0.08, -0.02, 1.0]
[0.02, 0.0, 0.85, 0.97, -0.21, 0.08, -0.02, 1.0]
[0.01, 0.01, 0.88, 0.98, -0.2, 0.08, -0.02, 1.0]
[-0.1, 0.01, 1.02, 1.0, 0.01, 0.07, -0.0, -1.0]
[-0.1, 0.01, 1.01, 1.0, 0.0, 0.06, -0.0, -1.0]
[-0.1, 0.01, 1.01, 1.0, 0.0, 0.05, -0.0, -1.0]
[-0.09, 0.01, 1.0, 1.0, -0.0, 0.04, -0.0, -1.0]
[-0.07, 0.01, 0.99, 1.0, -0.01, 0.03, -0.01, -1.0]
[-0.06, 0.01, 0.98, 1.0, -0.03, 0.02, -0.01, -1.0]
[-0.04, 0.01, 0.97, 1.0, -0.04, 0.01, -0.0, -1.0]
[-0.03, 0.01, 0.95, 1.0, -0.05, 0.0, -0.0, -1.0]
[-0.02, 0.0, 0.94, 1.0, -0.06, 0.0, 0.0, -1.0]
[-0.01, -0.0, 0.92, 1.0, -0.07, 0.0, 0.01, -1.0]
[-0.0, -0.0, 0.91, 1.0, -0.08, 0.0, 0.02, -1.0]
[0.0, -0.01, 0.9, 1.0, -0.09, 0.01, 0.02, -1.0]
[0.01, -0.01, 0.88, 1.0, -0.09, 0.02, 0.03, -1.0]
[0.01, -0.01, 0.87, 0.99, -0.1, 0.02, 0.03, -1.0]
[0.01, -0.02, 0.86, 0.99, -0.1, 0.03, 0.03, -1.0]
[0.01, -0.02, 0.84, 0.99, -0.1, 0.04, 0.03, -1.0]
[0.01, -0.02, 0.83, 0.99, -0.1, 0.05, 0.03, 1.0]
[0.01, -0.02, 0.82, 0.99, -0.1, 0.06, 0.03, 1.0]
[0.01, -0.02, 0.82, 0.99, -0.1, 0.07, 0.03, 1.0]
[0.0, -0.02, 0.83, 0.99, -0.11, 0.08, 0.03, 1.0]
[0.0, -0.02, 0.85, 0.99, -0.1, 0.08, 0.02, 1.0]
[-0.0, -0.01, 0.87, 0.99, -0.1, 0.08, 0.02, 1.0]
[-0.1, -0.02, 1.01, 1.0, -0.03, 0.08, 0.0, -1.0]
[-0.1, -0.01, 1.01, 1.0, -0.02, 0.06, 0.0, -1.0]
[-0.1, -0.01, 1.0, 1.0, -0.02, 0.05, -0.0, -1.0]
[-0.08, 0.0, 1.0, 1.0, -0.02, 0.04, -0.0, -1.0]
[-0.07, 0.01, 0.98, 1.0, -0.04, 0.03, -0.01, -1.0]
[-0.05, 0.02, 0.97, 1.0, -0.05, 0.02, -0.01, -1.0]
[-0.03, 0.02, 0.96, 1.0, -0.07, 0.01, -0.01, -1.0]
[-0.01, 0.03, 0.95, 1.0, -0.08, 0.0, -0.01, -1.0]
[-0.0, 0.03, 0.93, 1.0, -0.09, -0.0, -0.01, -1.0]
[0.01, 0.03, 0.92, 0.99, -0.1, -0.0, -0.0, -1.0]
[0.01, 0.02, 0.9, 0.99, -0.11, -0.01, -0.0, -1.0]
[0.01, 0.02, 0.89, 0.99, -0.11, -0.0, -0.0, -1.0]
[0.01, 0.01, 0.88, 0.99, -0.11, 0.0, -0.0, -1.0]
[0.01, 0.01, 0.86, 0.99, -0.12, 0.01, -0.0, -1.0]
[0.02, 0.01, 0.85, 0.99, -0.12, 0.02, -0.0, -1.0]
[0.02, 0.01, 0.85, 0.99, -0.12, 0.02, -0.0, -1.0]
[0.02, 0.01, 0.84, 0.99, -0.12, 0.03, -0.0, -1.0]
[0.02, 0.01, 0.83, 0.99, -0.13, 0.04, -0.0, -1.0]
[0.01, 0.01, 0.82, 0.99, -0.13, 0.04, -0.0, -1.0]
[0.01, 0.01, 0.82, 0.99, -0.13, 0.04, -0.0, 1.0]
[0.01, 0.01, 0.81, 0.99, -0.13, 0.05, -0.0, 1.0]
[0.01, 0.01, 0.82, 0.99, -0.14, 0.05, -0.0, 1.0]
[0.01, 0.01, 0.82, 0.99, -0.14, 0.05, -0.0, 1.0]
[0.01, 0.01, 0.84, 0.99, -0.14, 0.05, -0.01, 1.0]
[0.01, 0.02, 0.86, 0.99, -0.14, 0.05, -0.01, 1.0]
[-0.1, -0.01, 1.01, 1.0, 0.0, 0.08, 0.0, -1.0]
[-0.1, -0.0, 1.01, 1.0, 0.01, 0.07, -0.0, -1.0]
[-0.1, -0.0, 1.0, 1.0, 0.01, 0.06, -0.0, -1.0]
[-0.09, -0.0, 1.0, 1.0, -0.0, 0.05, -0.0, -1.0]
[-0.07, -0.0, 0.99, 1.0, -0.01, 0.04, -0.01, -1.0]
[-0.05, -0.0, 0.98, 1.0, -0.02, 0.04, -0.01, -1.0]
[-0.03, -0.0, 0.96, 1.0, -0.04, 0.03, -0.01, -1.0]
[-0.02, -0.0, 0.96, 1.0, -0.05, 0.03, -0.01, -1.0]
[-0.01, -0.0, 0.94, 1.0, -0.07, 0.03, -0.01, -1.0]
[-0.0, -0.0, 0.93, 1.0, -0.08, 0.03, -0.0, -1.0]
[0.01, -0.0, 0.91, 0.99, -0.1, 0.04, -0.0, -1.0]
[0.01, -0.0, 0.9, 0.99, -0.11, 0.04, -0.0, -1.0]
[0.01, 0.0, 0.89, 0.99, -0.12, 0.05, -0.0, -1.0]
[0.01, 0.0, 0.88, 0.99, -0.13, 0.05, -0.0, -1.0]
[0.01, 0.0, 0.87, 0.99, -0.14, 0.06, -0.0, -1.0]
[0.01, 0.0, 0.86, 0.99, -0.15, 0.06, -0.0, -1.0]
[0.0, 0.0, 0.85, 0.99, -0.16, 0.07, -0.0, -1.0]
[-0.0, 0.0, 0.85, 0.98, -0.16, 0.07, -0.0, -1.0]
[-0.01, 0.0, 0.84, 0.98, -0.16, 0.08, -0.01, -1.0]
[-0.01, 0.01, 0.83, 0.98, -0.16, 0.08, -0.01, -1.0]
[-0.02, 0.01, 0.83, 0.98, -0.16, 0.09, -0.01, 1.0]
[-0.02, 0.01, 0.83, 0.98, -0.16, 0.09, -0.01, 1.0]
[-0.02, 0.01, 0.83, 0.98, -0.15, 0.09, -0.02, 1.0]
[-0.03, 0.01, 0.84, 0.98, -0.15, 0.1, -0.02, 1.0]
[-0.03, 0.01, 0.86, 0.98, -0.14, 0.1, -0.02, 1.0]
[-0.03, 0.01, 0.88, 0.99, -0.14, 0.1, -0.02, 1.0]
[-0.09, 0.01, 1.02, 1.0, 0.02, 0.07, -0.0, -1.0]
[-0.1, 0.01, 1.01, 1.0, 0.01, 0.06, -0.0, -1.0]
[-0.09, 0.01, 1.0, 1.0, 0.01, 0.05, -0.0, -1.0]
[-0.07, 0.0, 0.99, 1.0, 0.01, 0.04, -0.0, -1.0]
[-0.05, 0.0, 0.97, 1.0, 0.01, 0.04, -0.0, -1.0]
[-0.04, -0.0, 0.95, 1.0, 0.01, 0.03, 0.0, -1.0]
[-0.03, -0.01, 0.93, 1.0, 0.01, 0.03, 0.0, -1.0]
[-0.03, -0.01, 0.91, 1.0, 0.01, 0.03, 0.01, -1.0]
[-0.02, -0.01, 0.9, 1.0, 0.02, 0.03, 0.01, -1.0]
[-0.02, -0.01, 0.88, 1.0, 0.02, 0.03, 0.01, -1.0]
[-0.03, -0.01, 0.86, 1.0, 0.01, 0.04, 0.0, -1.0]
[-0.03, -0.01, 0.85, 1.0, 0.01, 0.05, 0.0, -1.0]
[-0.03, -0.01, 0.84, 1.0, 0.01, 0.06, 0.0, -1.0]
[-0.03, -0.01, 0.83, 1.0, 0.01, 0.07, 0.0, 1.0]
[-0.03, -0.02, 0.82, 1.0, 0.01, 0.08, 0.0, 1.0]
[-0.03, -0.01, 0.82, 1.0, 0.01, 0.08, 0.0, 1.0]
[-0.03, -0.01, 0.82, 1.0, 0.01, 0.09, 0.0, 1.0]
[-0.04, -0.01, 0.83, 1.0, 0.0, 0.09, -0.0, 1.0]
[-0.04, -0.01, 0.85, 1.0, 0.0, 0.09, -0.0, 1.0]
[-0.04, -0.0, 0.87, 1.0, 0.0, 0.09, -0.01, 1.0]
[-0.11, -0.01, 1.0, 1.0, 0.0, 0.05, 0.01, -1.0]
[-0.11, -0.01, 1.0, 1.0, 0.0, 0.05, 0.0, -1.0]
[-0.1, -0.01, 0.99, 1.0, 0.0, 0.04, 0.0, -1.0]
[-0.08, -0.01, 0.97, 1.0, 0.01, 0.03, 0.0, -1.0]
[-0.07, -0.01, 0.96, 1.0, 0.03, 0.03, -0.0, -1.0]
[-0.05, -0.0, 0.94, 1.0, 0.05, 0.02, 0.0, -1.0]
[-0.04, 0.0, 0.92, 1.0, 0.08, 0.02, -0.0, -1.0]
[-0.03, 0.01, 0.91, 0.99, 0.1, 0.01, -0.0, -1.0]
[-0.02, 0.01, 0.89, 0.99, 0.12, 0.02, -0.01, -1.0]
[-0.01, 0.02, 0.87, 0.99, 0.14, 0.02, -0.01, -1.0]
[-0.0, 0.02, 0.86, 0.99, 0.16, 0.03, -0.02, -1.0]
[0.01, 0.02, 0.85, 0.98, 0.17, 0.04, -0.02, -1.0]
[0.01, 0.02, 0.84, 0.98, 0.18, 0.04, -0.02, -1.0]
[0.01, 0.02, 0.83, 0.98, 0.19, 0.05, -0.03, -1.0]
[0.01, 0.03, 0.82, 0.98, 0.19, 0.06, -0.03, 1.0]
[0.02, 0.03, 0.81, 0.98, 0.2, 0.07, -0.03, 1.0]
[0.02, 0.02, 0.81, 0.98, 0.19, 0.08, -0.03, 1.0]
[0.02, 0.02, 0.81, 0.98, 0.19, 0.08, -0.03, 1.0]
[0.02, 0.02, 0.82, 0.98, 0.19, 0.09, -0.03, 1.0]
[0.02, 0.02, 0.83, 0.98, 0.19, 0.1, -0.04, 1.0]
[0.01, 0.02, 0.86, 0.98, 0.19, 0.1, -0.04, 1.0]
[-0.1, 0.01, 1.02, 1.0, 0.02, 0.06, -0.0, -1.0]
[-0.1, 0.01, 1.01, 1.0, 0.01, 0.06, -0.0, -1.0]
[-0.1, 0.01, 1.01, 1.0, 0.01, 0.05, -0.0, -1.0]
[-0.08, 0.0, 1.0, 1.0, 0.02, 0.04, 0.0, -1.0]
[-0.07, -0.0, 0.99, 1.0, 0.03, 0.04, 0.0, -1.0]
[-0.05, -0.01, 0.97, 1.0, 0.06, 0.03, 0.0, -1.0]
[-0.04, -0.01, 0.96, 1.0, 0.08, 0.03, 0.01, -1.0]
[-0.03, -0.01, 0.94, 0.99, 0.1, 0.03, 0.01, -1.0]
[-0.02, -0.01, 0.91, 0.99, 0.12, 0.03, 0.01, -1.0]
[-0.01, -0.0, 0.9, 0.99, 0.14, 0.03, 0.01, -1.0]
[-0.01, -0.0, 0.88, 0.99, 0.15, 0.04, 0.0, -1.0]
[-0.01, 0.0, 0.87, 0.99, 0.16, 0.05, -0.0, -1.0]
[-0.0, 0.0, 0.86, 0.98, 0.17, 0.06, -0.0, -1.0]
[0.0, -0.0, 0.85, 0.98, 0.18, 0.07, -0.0, -1.0]
[0.01, -0.0, 0.84, 0.98, 0.18, 0.07, -0.01, -1.0]
[0.01, -0.0, 0.83, 0.98, 0.19, 0.08, -0.01, 1.0]
[0.0, -0.01, 0.82, 0.98, 0.19, 0.08, -0.01, 1.0]
[-0.0, -0.01, 0.82, 0.98, 0.2, 0.08, -0.01, 1.0]
[-0.0, -0.01, 0.82, 0.98, 0.2, 0.08, -0.01, 1.0]
[-0.01, -0.01, 0.82, 0.98, 0.2, 0.08, -0.01, 1.0]
[-0.01, -0.01, 0.84, 0.98, 0.2, 0.09, -0.0, 1.0]
[-0.01, -0.01, 0.86, 0.98, 0.2, 0.08, -0.0, 1.0]
[-0.1, 0.01, 1.01, 1.0, -0.02, 0.06, -0.0, -1.0]
[-0.1, 0.0, 1.0, 1.0, -0.03, 0.05, -0.0, -1.0]
[-0.1, 0.01, 0.99, 1.0, -0.02, 0.04, -0.0, -1.0]
[-0.08, 0.01, 0.98, 1.0, -0.02, 0.04, 0.0, -1.0]
[-0.07, 0.01, 0.96, 1.0, -0.03, 0.03, 0.01, -1.0]
[-0.06, 0.01, 0.94, 1.0, -0.04, 0.03, 0.01, -1.0]
[-0.04, 0.01, 0.92, 1.0, -0.05, 0.03, 0.01, -1.0]
[-0.04, 0.01, 0.91, 1.0, -0.06, 0.03, 0.01, -1.0]
[-0.03, 0.02, 0.89, 1.0, -0.07, 0.03, 0.01, -1.0]
[-0.03, 0.02, 0.88, 1.0, -0.08, 0.03, 0.01, -1.0]
[-0.02, 0.02, 0.87, 1.0, -0.09, 0.03, 0.01, -1.0]
[-0.02, 0.02, 0.85, 0.99, -0.1, 0.04, 0.01, -1.0]
[-0.02, 0.02, 0.84, 0.99, -0.1, 0.04, 0.01, -1.0]
[-0.02, 0.02, 0.83, 0.99, -0.11, 0.05, 0.01, -1.0]
[-0.02, 0.02, 0.83, 0.99, -0.11, 0.05, 0.01, 1.0]
[-0.02, 0.02, 0.82, 0.99, -0.11, 0.05, 0.01, 1.0]
[-0.02, 0.02, 0.82, 0.99, -0.11, 0.06, 0.01, 1.0]
[-0.02, 0.02, 0.83, 0.99, -0.11, 0.07, 0.01, 1.0]
[-0.03, 0.02, 0.85, 0.99, -0.11, 0.07, 0.01, 1.0]
[-0.03, 0.03, 0.88, 0.99, -0.11, 0.07, 0.0, 1.0]
[-0.11, -0.0, 1.01, 1.0, 0.01, 0.05, 0.0, -1.0]
[-0.11, -0.0, 1.0, 1.0, -0.01, 0.05, 0.0, -1.0]
[-0.09, -0.0, 0.99, 1.0, -0.01, 0.04, 0.0, -1.0]
[-0.08, -0.0, 0.98, 1.0, -0.01, 0.04, -0.0, -1.0]
[-0.07, -0.0, 0.97, 1.0, -0.02, 0.04, 0.0, -1.0]
[-0.05, -0.0, 0.96, 1.0, -0.03, 0.03, 0.0, -1.0]
[-0.03, -0.0, 0.94, 1.0, -0.05, 0.03, 0.01, -1.0]
[-0.02, -0.0, 0.92, 1.0, -0.07, 0.03, 0.01, -1.0]
[-0.01, -0.0, 0.91, 1.0, -0.08, 0.03, 0.02, -1.0]
[-0.0, -0.0, 0.9, 0.99, -0.1, 0.03, 0.02, -1.0]
[0.0, -0.01, 0.89, 0.99, -0.11, 0.03, 0.02, -1.0]
[0.01, -0.01, 0.88, 0.99, -0.12, 0.04, 0.02, -1.0]
[0.01, -0.01, 0.87, 0.99, -0.13, 0.04, 0.02, -1.0]
[0.01, -0.02, 0.86, 0.99, -0.13, 0.05, 0.02, -1.0]
[0.01, -0.02, 0.85, 0.99, -0.14, 0.06, 0.02, -1.0]
[0.01, -0.02, 0.84, 0.99, -0.14, 0.07, 0.02, -1.0]
[0.01, -0.02, 0.83, 0.99, -0.14, 0.08, 0.01, -1.0]
[0.01, -0.02, 0.83, 0.99, -0.14, 0.08, 0.01, -1.0]
[0.01, -0.02, 0.82, 0.99, -0.14, 0.09, 0.01, 1.0]
[0.01, -0.02, 0.82, 0.98, -0.14, 0.1, 0.0, 1.0]
[0.01, -0.02, 0.82, 0.98, -0.14, 0.11, 0.0, 1.0]
[0.01, -0.02, 0.83, 0.98, -0.14, 0.11, -0.0, 1.0]
[0.01, -0.02, 0.84, 0.98, -0.14, 0.11, -0.0, 1.0]
[-0.0, -0.01, 0.87, 0.98, -0.14, 0.12, -0.01, 1.0]
[-0.11, 0.0, 1.01, 1.0, -0.01, 0.06, -0.0, -1.0]
[-0.11, 0.0, 1.01, 1.0, -0.01, 0.05, -0.0, -1.0]
[-0.1, 0.0, 1.0, 1.0, -0.0, 0.04, -0.0, -1.0]
[-0.09, -0.0, 0.99, 1.0, -0.0, 0.03, 0.0, -1.0]
[-0.07, -0.0, 0.96, 1.0, -0.0, 0.03, 0.0, -1.0]
[-0.06, 0.0, 0.94, 1.0, -0.0, 0.02, 0.0, -1.0]
[-0.05, 0.01, 0.93, 1.0, -0.0, 0.02, -0.0, -1.0]
[-0.04, 0.01, 0.91, 1.0, -0.01, 0.02, -0.01, -1.0]
[-0.03, 0.02, 0.89, 1.0, -0.01, 0.02, -0.01, -1.0]
[-0.03, 0.02, 0.88, 1.0, -0.01, 0.03, -0.02, -1.0]
[-0.02, 0.02, 0.87, 1.0, -0.01, 0.04, -0.02, -1.0]
[-0.01, 0.01, 0.86, 1.0, -0.01, 0.04, -0.02, -1.0]
[-0.01, 0.01, 0.85, 1.0, -0.01, 0.05, -0.02, -1.0]
[-0.01, 0.0, 0.84, 1.0, -0.01, 0.06, -0.01, -1.0]
[-0.01, 0.0, 0.84, 1.0, -0.01, 0.06, -0.01, -1.0]
[-0.01, -0.0, 0.83, 1.0, -0.01, 0.07, -0.01, -1.0]
[-0.0, -0.0, 0.82, 1.0, -0.01, 0.07, -0.01, 1.0]
[-0.0, -0.0, 0.81, 1.0, -0.01, 0.08, -0.0, 1.0]
[-0.0, -0.0, 0.81, 1.0, -0.01, 0.08, -0.0, 1.0]
[-0.0, -0.0, 0.81, 1.0, -0.01, 0.09, -0.0, 1.0]
[-0.0, 0.0, 0.82, 1.0, -0.01, 0.09, -0.0, 1.0]
[-0.01, 0.01, 0.84, 1.0, -0.02, 0.1, -0.01, 1.0]
[-0.01, 0.01, 0.86, 1.0, -0.02, 0.09, -0.01, 1.0]
[-0.09, -0.02, 1.01, 1.0, 0.01, 0.08, 0.01, -1.0]
[-0.09, -0.02, 1.0, 1.0, -0.01, 0.07, 0.01, -1.0]
[-0.08, -0.02, 0.99, 1.0, -0.03, 0.06, 0.01, -1.0]
[-0.07, -0.02, 0.98, 1.0, -0.05, 0.05, 0.01, -1.0]
[-0.06, -0.02, 0.97, 1.0, -0.07, 0.04, 0.02, -1.0]
[-0.04, -0.02, 0.96, 1.0, -0.09, 0.03, 0.02, -1.0]
[-0.03, -0.01, 0.95, 0.99, -0.1, 0.03, 0.02, -1.0]
[-0.02, -0.01, 0.94, 0.99, -0.12, 0.03, 0.02, -1.0]
[-0.01, -0.01, 0.92, 0.99, -0.13, 0.03, 0.02, -1.0]
[-0.0, -0.02, 0.91, 0.99, -0.14, 0.04, 0.02, -1.0]
[0.01, -0.02, 0.9, 0.99, -0.15, 0.04, 0.02, -1.0]
[0.02, -0.02, 0.89, 0.99, -0.16, 0.04, 0.03, -1.0]
[0.02, -0.02, 0.89, 0.98, -0.17, 0.05, 0.03, -1.0]
[0.03, -0.02, 0.88, 0.98, -0.18, 0.05, 0.03, -1.0]
[0.03, -0.02, 0.87, 0.98, -0.18, 0.05, 0.03, -1.0]
[0.03, -0.03, 0.86, 0.98, -0.19, 0.05, 0.03, -1.0]
[0.03, -0.03, 0.86, 0.98, -0.19, 0.05, 0.03, -1.0]
[0.03, -0.03, 0.85, 0.98, -0.2, 0.05, 0.03, -1.0]
[0.02, -0.03, 0.85, 0.98, -0.2, 0.06, 0.03, -1.0]
[0.02, -0.03, 0.84, 0.98, -0.21, 0.06, 0.03, -1.0]
[0.02, -0.03, 0.84, 0.98, -0.21, 0.06, 0.02, -1.0]
[0.01, -0.03, 0.83, 0.98, -0.21, 0.06, 0.02, 1.0]
[0.01, -0.03, 0.83, 0.97, -0.21, 0.07, 0.02, 1.0]
[0.01, -0.03, 0.82, 0.97, -0.21, 0.08, 0.02, 1.0]
[0.01, -0.03, 0.82, 0.97, -0.21, 0.08, 0.01, 1.0]
[0.01, -0.02, 0.82, 0.97, -0.21, 0.08, 0.01, 1.0]
[0.02, -0.02, 0.83, 0.97, -0.21, 0.08, 0.0, 1.0]
[0.02, -0.01, 0.85, 0.97, -0.22, 0.08, -0.01, 1.0]
[0.02, -0.01, 0.87, 0.97, -0.21, 0.07, -0.01, 1.0]
[-0.11, 0.01, 1.0, 1.0, -0.01, 0.04, -0.0, -1.0]
[-0.11, 0.01, 1.0, 1.0, -0.0, 0.05, -0.0, -1.0]
[-0.1, 0.0, 1.0, 1.0, -0.0, 0.04, -0.0, -1.0]
[-0.09, 0.0, 0.99, 1.0, -0.01, 0.04, -0.0, -1.0]
[-0.07, -0.0, 0.98, 1.0, -0.02, 0.04, -0.0, -1.0]
[-0.05, -0.0, 0.97, 1.0, -0.02, 0.04, -0.0, -1.0]
[-0.03, -0.01, 0.96, 1.0, -0.03, 0.04, 0.0, -1.0]
[-0.01, -0.01, 0.95, 1.0, -0.04, 0.03, 0.0, -1.0]
[-0.0, -0.02, 0.93, 1.0, -0.04, 0.03, 0.01, -1.0]
[0.01, -0.03, 0.92, 1.0, -0.04, 0.04, 0.02, -1.0]
[0.01, -0.03, 0.91, 1.0, -0.04, 0.04, 0.03, -1.0]
[0.02, -0.03, 0.89, 1.0, -0.05, 0.04, 0.03, -1.0]
[0.02, -0.03, 0.88, 1.0, -0.05, 0.05, 0.04, -1.0]
[0.02, -0.03, 0.87, 1.0, -0.06, 0.06, 0.04, -1.0]
[0.02, -0.03, 0.86, 1.0, -0.06, 0.06, 0.04, -1.0]
[0.02, -0.03, 0.85, 0.99, -0.07, 0.07, 0.04, -1.0]
[0.02, -0.03, 0.85, 0.99, -0.07, 0.07, 0.04, -1.0]
[0.02, -0.03, 0.84, 0.99, -0.07, 0.08, 0.03, -1.0]
[0.02, -0.03, 0.83, 0.99, -0.07, 0.08, 0.03, 1.0]
[0.02, -0.03, 0.82, 0.99, -0.07, 0.09, 0.03, 1.0]
[0.02, -0.03, 0.82, 0.99, -0.07, 0.09, 0.02, 1.0]
[0.02, -0.03, 0.83, 0.99, -0.06, 0.09, 0.02, 1.0]
[0.02, -0.02, 0.85, 0.99, -0.06, 0.1, 0.01, 1.0]
[0.01, -0.02, 0.87, 0.99, -0.06, 0.09, 0.0, 1.0]
[-0.1, -0.02, 1.0, 1.0, -0.01, 0.04, 0.0, -1.0]
[-0.1, -0.01, 1.0, 1.0, -0.0, 0.04, 0.0, -1.0]
[-0.09, -0.01, 1.0, 1.0, 0.0, 0.04, -0.0, -1.0]
[-0.08, -0.01, 0.98, 1.0, 0.0, 0.03, -0.0, -1.0]
[-0.06, -0.01, 0.96, 1.0, 0.01, 0.03, -0.01, -1.0]
[-0.05, -0.01, 0.94, 1.0, 0.02, 0.02, -0.01, -1.0]
[-0.03, -0.01, 0.92, 1.0, 0.02, 0.02, -0.02, -1.0]
[-0.02, -0.01, 0.91, 1.0, 0.03, 0.02, -0.02, -1.0]
[-0.02, -0.02, 0.9, 1.0, 0.04, 0.03, -0.02, -1.0]
[-0.01, -0.02, 0.88, 1.0, 0.05, 0.03, -0.02, -1.0]
[-0.01, -0.01, 0.87, 1.0, 0.05, 0.04, -0.02, -1.0]
[-0.01, -0.01, 0.85, 1.0, 0.06, 0.04, -0.02, -1.0]
